senior_citizen,tenure_months,monthly_charges,total_charges,churn,total_services,is_auto_payment,gender_Male,partner_Yes,dependents_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0,21,105.11,2201.15,1,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False
1,62,36.05,2238.44,0,1,0,False,False,True,True,False,False,True,True,False,True,False,True,False
1,69,98.96,6827.36,0,2,0,True,False,True,True,False,True,False,False,True,False,False,True,False
0,42,97.22,4087.12,0,2,0,True,False,True,False,False,True,False,False,True,True,False,True,False
1,4,112.82,457.13,0,2,1,False,False,True,False,True,False,True,False,True,True,True,False,False
1,17,64.74,1105.13,0,2,1,True,False,True,True,False,True,False,True,False,False,False,False,False
1,57,76.12,4342.01,0,2,0,False,True,True,True,False,True,False,True,False,True,False,False,True
0,48,73.98,3552.48,0,2,0,False,True,True,False,False,True,False,False,True,False,False,True,False
0,33,93.93,3098.74,1,3,0,False,True,True,False,True,True,False,False,False,False,False,True,False
0,47,91.74,4311.16,1,2,1,True,True,False,False,True,False,True,False,False,False,True,False,False
0,72,65.27,4702.36,0,2,0,False,False,False,True,False,False,False,False,True,True,False,True,False
0,53,101.67,5383.7,0,3,0,False,False,False,False,True,True,False,True,False,False,False,True,False
0,43,102.08,4389.17,1,2,1,True,False,True,True,False,False,False,False,False,True,False,False,False
0,12,102.0,1220.29,0,2,0,True,False,True,True,False,True,False,True,False,True,False,True,False
1,19,46.58,890.88,0,2,1,True,False,True,False,False,False,False,True,False,True,True,False,False
0,53,65.53,3476.68,0,1,0,True,False,True,True,False,False,True,True,False,True,False,True,False
0,59,34.18,2027.31,0,3,1,True,False,True,False,True,False,False,True,False,False,True,False,False
0,64,103.0,6588.21,0,2,1,True,True,False,False,False,False,False,False,True,True,True,False,False
1,16,41.71,664.11,0,2,0,False,False,True,False,True,False,True,False,True,False,False,False,True
0,6,81.18,487.37,0,1,0,False,True,True,True,False,False,True,True,False,False,False,True,False
1,4,94.99,376.33,1,2,0,False,True,True,False,True,False,True,False,False,False,False,True,False
0,38,115.52,4392.45,0,3,1,False,False,False,False,True,False,False,True,False,True,False,False,False
0,14,63.36,886.79,1,2,0,True,True,False,False,False,False,False,False,False,True,False,True,False
1,51,33.96,1729.52,0,1,0,False,False,False,False,False,False,True,False,True,True,False,True,False
1,52,87.52,4556.48,0,1,0,True,True,False,False,False,False,True,False,False,True,False,False,True
1,57,92.98,5290.61,0,3,0,False,False,False,False,True,True,False,True,False,False,False,False,True
1,30,47.77,1435.81,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,11,41.05,448.79,0,2,0,True,False,True,False,False,True,False,True,False,True,False,False,True
0,39,60.81,2375.67,0,1,0,True,True,True,False,False,False,True,False,True,True,False,False,True
0,18,50.81,919.86,0,2,1,False,False,True,False,False,False,False,False,True,True,False,False,False
1,12,101.63,1208.18,0,1,1,True,True,True,False,False,False,True,False,True,False,True,False,False
1,31,67.65,2096.09,0,1,0,False,True,False,False,False,False,True,True,False,True,False,False,True
1,44,88.91,3912.33,0,1,1,True,True,False,False,False,False,True,False,False,False,False,False,False
1,25,65.52,1626.21,0,2,1,True,True,True,False,False,False,False,True,False,False,False,False,False
0,7,95.3,668.24,0,1,1,True,True,True,True,False,False,True,True,False,True,False,False,False
1,24,114.65,2748.96,0,2,0,True,True,False,True,False,False,False,False,True,False,False,False,True
0,9,24.74,216.63,0,1,1,False,True,True,False,False,False,True,False,True,False,False,False,False
1,36,77.52,2787.47,0,1,1,False,False,False,True,False,False,True,False,True,False,True,False,False
1,24,99.37,2380.76,0,1,1,True,True,False,False,False,False,True,False,False,False,False,False,False
1,69,68.4,4716.75,0,1,0,False,False,False,True,False,False,True,True,False,True,False,True,False
1,42,103.67,4355.07,0,2,0,True,True,False,False,False,False,False,True,False,True,False,True,False
1,14,63.93,899.93,0,2,0,True,True,False,False,False,True,False,False,True,False,False,False,True
1,6,18.62,111.33,0,2,1,True,True,True,False,True,False,True,False,True,False,True,False,False
1,53,24.93,1326.8,0,1,0,True,True,False,False,False,False,True,True,False,True,False,False,True
0,38,70.84,2686.69,0,2,1,False,False,True,True,False,False,False,True,False,False,True,False,False
1,68,116.81,7943.84,0,2,0,False,True,True,False,False,True,False,True,False,True,False,True,False
0,47,95.88,4516.89,0,2,0,True,True,False,False,True,False,True,False,True,False,False,False,True
0,60,114.25,6847.05,0,2,1,False,False,True,False,True,False,True,True,False,True,False,False,False
1,8,75.6,596.66,1,3,0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,41,33.31,1372.11,0,3,1,False,True,True,False,True,True,False,True,False,False,True,False,False
1,69,65.8,4541.3,0,3,1,True,True,False,False,True,True,False,True,False,True,False,False,False
0,26,19.41,501.65,0,2,1,False,True,True,False,True,False,True,True,False,True,True,False,False
1,58,49.33,2855.49,0,2,1,False,True,True,True,False,False,False,False,False,False,False,False,False
1,51,88.4,4508.22,0,3,0,True,False,True,False,True,True,False,False,True,True,False,False,True
1,32,105.84,3387.55,0,1,1,False,True,False,True,False,False,True,True,False,False,True,False,False
1,54,77.31,4175.43,0,3,1,True,True,False,False,True,False,False,True,False,False,False,False,False
1,8,45.01,354.38,0,2,1,False,False,False,False,True,False,True,False,True,True,True,False,False
0,32,114.88,3674.48,0,2,1,True,False,True,False,True,False,True,False,True,True,False,False,False
1,3,51.8,152.56,0,1,1,True,False,False,True,False,False,True,True,False,True,True,False,False
0,62,93.36,5791.55,1,1,0,True,False,False,True,False,False,True,False,False,False,False,True,False
1,45,83.98,3773.7,0,2,0,True,False,True,True,False,True,False,False,False,True,False,True,False
1,25,44.39,1110.13,0,2,1,False,False,False,False,False,False,False,True,False,True,True,False,False
0,44,87.51,3863.61,0,2,1,True,False,False,True,False,True,False,True,False,True,False,False,False
1,46,117.24,5387.3,1,3,1,True,False,True,False,True,True,False,False,False,True,False,False,False
0,48,30.06,1439.14,0,2,1,True,False,False,False,False,True,False,False,False,True,True,False,False
0,7,108.35,757.98,0,2,0,True,False,False,True,False,False,False,True,False,True,False,True,False
1,49,88.08,4301.21,0,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False
1,55,110.51,6070.92,0,3,1,False,False,True,False,True,False,False,False,True,True,True,False,False
1,56,32.48,1820.43,0,2,0,True,True,False,False,True,False,True,True,False,True,False,False,True
0,57,38.13,2172.53,0,1,0,False,True,False,True,False,False,True,False,True,False,False,False,True
0,16,51.41,827.83,0,3,1,True,True,True,False,True,True,False,True,False,False,True,False,False
1,45,108.85,4897.06,0,2,1,False,False,True,False,False,False,False,False,True,True,False,False,False
0,54,99.01,5344.91,1,2,1,True,False,False,True,False,True,False,False,False,True,True,False,False
1,59,114.06,6726.03,1,3,1,True,True,False,False,True,False,False,False,False,True,False,False,False
0,53,62.15,3292.24,0,2,1,False,True,True,True,False,True,False,True,False,False,False,False,False
1,27,79.69,2145.57,0,2,0,False,False,True,False,False,False,False,True,False,True,False,True,False
0,6,27.86,166.42,0,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False
1,44,46.58,2044.66,1,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False
0,12,23.52,276.19,0,3,1,False,False,False,False,True,False,False,True,False,True,False,False,False
0,64,106.01,6781.44,0,3,0,False,True,False,False,True,False,False,True,False,False,False,True,False
0,22,83.58,1841.02,1,3,1,False,False,False,False,True,True,False,False,False,True,True,False,False
1,47,57.64,2709.79,0,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False
0,45,43.17,1945.99,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,True
1,9,60.41,539.07,0,1,1,False,True,False,False,False,False,True,True,False,True,False,False,False
1,36,90.67,3264.05,1,2,1,True,False,True,True,False,False,False,False,False,False,True,False,False
0,44,31.99,1416.07,0,1,0,True,True,True,False,False,False,True,False,True,True,False,False,True
0,72,69.89,5039.07,0,2,0,False,False,True,False,True,False,True,False,True,False,False,False,True
1,36,99.69,3582.47,1,1,0,False,True,True,False,False,False,True,False,False,False,False,False,True
0,40,112.83,4508.16,0,2,1,True,True,False,False,True,False,True,False,True,True,False,False,False
0,27,47.15,1281.54,0,2,1,True,False,True,True,False,False,False,True,False,True,False,False,False
0,34,118.18,4020.38,1,1,1,True,True,False,False,False,False,True,False,False,False,True,False,False
0,21,32.25,676.3,0,2,1,True,True,True,True,False,False,False,True,False,False,False,False,False
0,65,50.02,3249.79,0,2,1,False,True,True,True,False,True,False,True,False,False,True,False,False
0,51,49.34,2517.48,0,2,0,False,True,True,False,True,False,True,False,True,False,False,False,True
0,54,111.41,6017.34,0,1,1,False,True,False,False,False,False,True,False,True,False,False,False,False
0,59,97.34,5740.39,1,3,0,True,False,True,False,True,False,False,False,False,True,False,False,True
1,17,78.17,1328.07,0,1,0,True,False,False,False,False,False,True,True,False,False,False,True,False
1,22,115.55,2539.26,1,2,0,False,False,False,False,True,False,True,False,False,True,False,True,False
1,51,83.74,4271.58,0,1,1,False,True,False,True,False,False,True,False,True,False,False,False,False
1,56,104.4,5842.71,0,1,1,True,False,False,True,False,False,True,True,False,True,False,False,False
0,39,50.34,1956.92,0,2,1,True,True,True,True,False,True,False,False,False,False,True,False,False
1,48,59.85,2880.18,1,2,1,False,True,True,False,False,False,False,False,False,False,False,False,False
1,21,111.04,2331.49,0,1,1,False,False,False,True,False,False,True,False,True,True,False,False,False
0,20,54.08,1090.09,0,3,1,True,False,True,False,True,False,False,True,False,False,False,False,False
1,51,67.41,3428.25,0,3,1,True,False,True,False,True,False,False,False,False,False,True,False,False
1,37,61.1,2253.45,0,1,0,False,True,True,False,False,False,True,False,True,False,False,False,True
1,26,67.25,1750.83,0,2,0,False,True,True,True,False,True,False,False,True,True,False,True,False
1,8,62.88,502.7,0,2,1,True,False,True,False,False,False,False,False,True,True,False,False,False
1,4,57.61,224.65,1,1,1,False,True,True,True,False,False,True,False,False,True,True,False,False
0,21,82.08,1729.36,0,1,0,False,True,False,True,False,False,True,True,False,False,False,True,False
1,15,20.06,296.55,0,2,1,True,False,False,False,False,False,False,True,False,True,False,False,False
1,49,59.11,2902.38,0,1,0,True,True,True,True,False,False,True,False,False,True,False,False,True
1,37,72.65,2687.7,0,2,1,True,False,False,False,True,False,True,False,False,False,True,False,False
1,47,36.0,1686.65,0,2,0,False,False,False,False,True,False,True,False,False,True,False,True,False
0,14,107.45,1500.96,0,3,0,True,False,True,False,True,False,False,False,True,False,False,False,True
0,34,106.5,3627.86,0,1,1,False,False,True,True,False,False,True,False,True,False,True,False,False
1,24,100.35,2406.91,1,3,1,False,True,True,False,True,True,False,False,False,True,False,False,False
0,30,104.61,3143.16,0,2,1,True,True,True,False,False,False,False,True,False,False,True,False,False
0,7,51.95,370.65,0,2,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,52,98.91,5142.92,0,2,1,True,False,True,True,False,False,False,True,False,False,True,False,False
0,23,57.26,1315.86,0,3,1,True,False,True,False,True,False,False,False,True,False,True,False,False
0,44,115.67,5087.46,0,2,1,False,True,False,False,False,True,False,False,True,True,False,False,False
1,49,59.78,2930.98,0,1,0,False,False,True,False,False,False,True,False,True,True,False,False,True
0,14,118.03,1659.95,0,2,0,False,True,True,True,False,True,False,True,False,False,False,True,False
1,15,54.09,805.21,0,3,0,False,False,False,False,True,True,False,False,True,False,False,True,False
0,68,95.84,6518.22,0,1,1,False,False,True,True,False,False,True,True,False,False,False,False,False
0,53,60.4,3202.08,1,3,1,True,True,False,False,True,True,False,False,False,True,False,False,False
0,53,86.98,4600.92,0,2,0,True,False,False,True,False,True,False,True,False,False,False,False,True
0,52,67.02,3480.6,0,1,1,False,False,False,False,False,False,True,False,True,False,True,False,False
1,7,26.21,180.06,0,2,0,True,True,True,True,False,False,False,False,True,True,False,True,False
0,4,108.69,438.58,0,3,0,True,False,True,False,True,True,False,False,True,False,False,True,False
0,41,57.22,2350.71,0,2,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,4,38.21,143.46,0,1,0,False,False,False,True,False,False,True,False,True,True,False,True,False
1,67,118.68,7954.76,0,2,1,True,False,False,True,False,True,False,False,False,True,True,False,False
1,70,86.35,6047.05,0,2,0,False,False,False,False,True,False,True,False,False,False,False,False,True
1,69,47.79,3300.4,0,1,1,True,True,False,True,False,False,True,True,False,True,False,False,False
0,28,45.38,1271.4,0,2,1,True,True,False,True,False,False,False,True,False,True,True,False,False
1,3,107.19,326.32,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,49,99.12,4862.74,0,2,0,False,False,False,True,False,False,False,False,True,True,False,True,False
1,55,106.04,5824.03,0,2,0,False,True,False,True,False,True,False,True,False,True,False,False,True
1,69,72.31,4989.15,0,2,1,True,True,True,False,False,True,False,True,False,False,True,False,False
1,3,103.41,308.96,0,3,0,False,False,True,False,True,False,False,True,False,True,False,False,True
0,3,92.3,274.04,0,1,0,False,False,False,False,False,False,True,False,True,True,False,True,False
0,31,84.12,2605.45,0,1,1,True,False,True,False,False,False,True,True,False,True,False,False,False
1,45,72.81,3277.38,0,2,1,False,False,False,True,False,True,False,False,True,True,True,False,False
0,37,24.91,915.19,0,2,1,True,False,True,False,True,False,True,False,False,False,True,False,False
1,17,70.56,1202.87,0,1,1,False,False,True,True,False,False,True,True,False,True,False,False,False
1,3,18.39,53.32,1,3,1,True,True,True,False,True,True,False,False,False,False,False,False,False
1,53,90.02,4775.43,0,3,0,False,False,True,False,True,False,False,False,True,False,False,True,False
1,23,100.99,2319.67,0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,True
0,72,63.63,4577.99,0,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False
